Año,Departamento de residencia,Causa de muerte,Total,Hombres,Mujeres
2021,Guatemala,Exposición a factores no especificados,810,682,128
2021,Guatemala,"Agresión con disparo de otras armas de fuego, y las no especificadas",735,635,100
2021,Guatemala,"Neumonía, organismo no especificado",695,428,267
2021,Guatemala,Diabetes mellitus no insulinodependiente,663,303,360
2021,Guatemala,Enfermedad renal crónica,582,299,283
2021,Guatemala,Tumor maligno del hígado y de las vías biliares intrahepáticas,523,247,276
2021,Guatemala,Otras sepsis,465,231,234
2021,Guatemala,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",367,163,204
2021,Guatemala,Hipertensión esencial (primaria),349,162,187
2021,Guatemala,Tumor maligno del estómago,320,159,161
2021,Guatemala,Insuficiencia cardíaca,315,139,176
2021,Guatemala,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","2,574","1,306","1,268"
2021,Guatemala,Otras causas,"7,778","4,117","3,661"
2021,El Progreso,Infarto agudo del miocardio,297,176,121
2021,El Progreso,SARS-CoV2/COVID 19,293,165,128
2021,El Progreso,"Diabetes mellitus, no especificada",136,67,69
2021,El Progreso,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",50,27,23
2021,El Progreso,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",46,42,4
2021,El Progreso,Diabetes mellitus no insulinodependiente,40,13,27
2021,El Progreso,"Neumonía, organismo no especificado",36,23,13
2021,El Progreso,Fibrosis y cirrosis del hígado,32,17,15
2021,El Progreso,Tumor maligno del hígado y de las vías biliares intrahepáticas,28,17,11
2021,El Progreso,Exposición a factores no especificados,28,24,4
2021,El Progreso,Enfermedad renal crónica,22,10,12
2021,El Progreso,"Agresión con disparo de otras armas de fuego, y las no especificadas",22,22,-
2021,El Progreso,Otras enfermedades pulmonares obstructivas crónicas,20,13,7
2021,El Progreso,Otras sepsis,18,10,8
2021,El Progreso,Hipertensión esencial (primaria),18,11,7
2021,El Progreso,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",93,54,39
2021,El Progreso,Otras causas,408,237,171
2021,Sacatepéquez,SARS-CoV2/COVID 19,500,329,171
2021,Sacatepéquez,Infarto agudo del miocardio,208,115,93
2021,Sacatepéquez,"Diabetes mellitus, no especificada",182,85,97
2021,Sacatepéquez,Diabetes mellitus no insulinodependiente,146,62,84
2021,Sacatepéquez,Fibrosis y cirrosis del hígado,85,57,28
2021,Sacatepéquez,"Neumonía, organismo no especificado",82,62,20
2021,Sacatepéquez,Exposición a factores no especificados,71,60,11
2021,Sacatepéquez,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",55,50,5
2021,Sacatepéquez,Enfermedad alcohólica del hígado,50,39,11
2021,Sacatepéquez,Enfermedad renal crónica,45,24,21
2021,Sacatepéquez,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",44,19,25
2021,Sacatepéquez,Tumor maligno del hígado y de las vías biliares intrahepáticas,43,23,20
2021,Sacatepéquez,Insuficiencia cardíaca,40,19,21
2021,Sacatepéquez,"Desnutrición proteicocalórica, no especificada",34,15,19
2021,Sacatepéquez,Tumor maligno del estómago,33,11,22
2021,Sacatepéquez,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",247,124,123
2021,Sacatepéquez,Otras causas,844,487,357
2021,Chimaltenango,Infarto agudo del miocardio,456,262,194
2021,Chimaltenango,SARS-CoV2/COVID 19,452,287,165
2021,Chimaltenango,"Diabetes mellitus, no especificada",362,152,210
2021,Chimaltenango,Fibrosis y cirrosis del hígado,262,179,83
2021,Chimaltenango,"Neumonía, organismo no especificado",221,146,75
2021,Chimaltenango,Diabetes mellitus no insulinodependiente,175,75,100
2021,Chimaltenango,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",163,85,78
2021,Chimaltenango,Insuficiencia cardíaca,129,70,59
2021,Chimaltenango,Enfermedad alcohólica del hígado,106,91,15
2021,Chimaltenango,Trastornos mentales y del comportamiento debidos al uso de alcohol,86,73,13
2021,Chimaltenango,Enfermedad renal crónica,76,33,43
2021,Chimaltenango,Tumor maligno del hígado y de las vías biliares intrahepáticas,67,33,34
2021,Chimaltenango,Exposición a factores no especificados,67,50,17
2021,Chimaltenango,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",64,58,6
2021,Chimaltenango,Tumor maligno del estómago,63,28,35
2021,Chimaltenango,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",328,169,159
2021,Chimaltenango,Otras causas,"1,277",708,569
2021,Escuintla,SARS-CoV2/COVID 19,782,506,276
2021,Escuintla,"Diabetes mellitus, no especificada",553,259,294
2021,Escuintla,Infarto agudo del miocardio,477,266,211
2021,Escuintla,Enfermedad renal crónica,229,139,90
2021,Escuintla,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",208,178,30
2021,Escuintla,"Agresión con disparo de otras armas de fuego, y las no especificadas",208,194,14
2021,Escuintla,Fibrosis y cirrosis del hígado,165,109,56
2021,Escuintla,"Neumonía, organismo no especificado",155,104,51
2021,Escuintla,Diabetes mellitus no insulinodependiente,148,68,80
2021,Escuintla,Insuficiencia renal no especificada,138,72,66
2021,Escuintla,Exposición a factores no especificados,121,101,20
2021,Escuintla,Tumor maligno del hígado y de las vías biliares intrahepáticas,92,54,38
2021,Escuintla,Tumor maligno del estómago,79,42,37
2021,Escuintla,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",73,31,42
2021,Escuintla,Hipertensión esencial (primaria),67,34,33
2021,Escuintla,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","1,069",602,467
2021,Escuintla,Otras causas,"1,606",893,713
2021,Santa Rosa,Infarto agudo del miocardio,365,197,168
2021,Santa Rosa,SARS-CoV2/COVID 19,300,174,126
2021,Santa Rosa,"Diabetes mellitus, no especificada",209,90,119
2021,Santa Rosa,"Neumonía, organismo no especificado",93,55,38
2021,Santa Rosa,"Agresión con disparo de otras armas de fuego, y las no especificadas",91,80,11
2021,Santa Rosa,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",88,82,6
2021,Santa Rosa,Enfermedad renal crónica,86,48,38
2021,Santa Rosa,Insuficiencia renal no especificada,80,40,40
2021,Santa Rosa,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",63,29,34
2021,Santa Rosa,Diabetes mellitus no insulinodependiente,62,24,38
2021,Santa Rosa,Insuficiencia cardíaca,62,39,23
2021,Santa Rosa,Fibrosis y cirrosis del hígado,61,47,14
2021,Santa Rosa,Otras enfermedades cerebrovasculares,48,23,25
2021,Santa Rosa,Tumor maligno del hígado y de las vías biliares intrahepáticas,44,22,22
2021,Santa Rosa,Exposición a factores no especificados,42,33,9
2021,Santa Rosa,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",461,253,208
2021,Santa Rosa,Otras causas,834,492,342
2021,Sololá,SARS-CoV2/COVID 19,360,247,113
2021,Sololá,Infarto agudo del miocardio,262,150,112
2021,Sololá,"Diabetes mellitus, no especificada",220,91,129
2021,Sololá,Diabetes mellitus no insulinodependiente,130,58,72
2021,Sololá,"Neumonía, organismo no especificado",101,53,48
2021,Sololá,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",96,42,54
2021,Sololá,Fibrosis y cirrosis del hígado,78,51,27
2021,Sololá,Exposición a factores no especificados,77,65,12
2021,Sololá,Trastornos mentales y del comportamiento debidos al uso de alcohol,69,63,6
2021,Sololá,"Desnutrición proteicocalórica, no especificada",68,30,38
2021,Sololá,"Envenenamiento accidental por, y exposición al alcohol",63,55,8
2021,Sololá,Enfermedad alcohólica del hígado,59,51,8
2021,Sololá,Otras gastroenteritis y colitis de origen infeccioso y no especificado,54,26,28
2021,Sololá,Enfermedad renal crónica,50,24,26
2021,Sololá,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",47,39,8
2021,Sololá,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",432,234,198
2021,Sololá,Otras causas,882,489,393
2021,Totonicapán,SARS-CoV2/COVID 19,383,235,148
2021,Totonicapán,"Diabetes mellitus, no especificada",322,164,158
2021,Totonicapán,"Envenenamiento accidental por, y exposición al alcohol",155,129,26
2021,Totonicapán,Infarto agudo del miocardio,150,92,58
2021,Totonicapán,Fibrosis y cirrosis del hígado,144,90,54
2021,Totonicapán,"Neumonía, organismo no especificado",138,82,56
2021,Totonicapán,Hipertensión esencial (primaria),110,62,48
2021,Totonicapán,Trastornos mentales y del comportamiento debidos al uso de alcohol,76,61,15
2021,Totonicapán,Otros trastornos del encéfalo,69,39,30
2021,Totonicapán,Otras gastroenteritis y colitis de origen infeccioso y no especificado,67,36,31
2021,Totonicapán,Insuficiencia cardíaca,51,26,25
2021,Totonicapán,Diabetes mellitus no insulinodependiente,50,27,23
2021,Totonicapán,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",50,23,27
2021,Totonicapán,Enfermedad alcohólica del hígado,50,36,14
2021,Totonicapán,Exposición a factores no especificados,46,37,9
2021,Totonicapán,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","1,299",692,607
2021,Totonicapán,Otras causas,760,387,373
2021,Quetzaltenango,SARS-CoV2/COVID 19,926,555,371
2021,Quetzaltenango,Infarto agudo del miocardio,498,282,216
2021,Quetzaltenango,"Diabetes mellitus, no especificada",474,211,263
2021,Quetzaltenango,Diabetes mellitus no insulinodependiente,296,141,155
2021,Quetzaltenango,Fibrosis y cirrosis del hígado,218,142,76
2021,Quetzaltenango,Insuficiencia cardíaca,210,106,104
2021,Quetzaltenango,Enfermedad alcohólica del hígado,199,166,33
2021,Quetzaltenango,"Neumonía, organismo no especificado",158,89,69
2021,Quetzaltenango,Exposición a factores no especificados,156,123,33
2021,Quetzaltenango,Insuficiencia renal no especificada,127,69,58
2021,Quetzaltenango,Hipertensión esencial (primaria),117,50,67
2021,Quetzaltenango,Tumor maligno del hígado y de las vías biliares intrahepáticas,112,49,63
2021,Quetzaltenango,"Envenenamiento accidental por, y exposición al alcohol",106,94,12
2021,Quetzaltenango,Enfermedad renal crónica,95,55,40
2021,Quetzaltenango,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",93,41,52
2021,Quetzaltenango,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",909,472,437
2021,Quetzaltenango,Otras causas,"2,21","1,216",994
2021,Suchitepéquez,SARS-CoV2/COVID 19,443,283,160
2021,Suchitepéquez,"Diabetes mellitus, no especificada",183,67,116
2021,Suchitepéquez,Insuficiencia renal no especificada,158,95,63
2021,Suchitepéquez,Infarto agudo del miocardio,136,71,65
2021,Suchitepéquez,Exposición a factores no especificados,120,101,19
2021,Suchitepéquez,Enfermedad renal crónica,79,55,24
2021,Suchitepéquez,Diabetes mellitus no insulinodependiente,77,37,40
2021,Suchitepéquez,Fibrosis y cirrosis del hígado,60,41,19
2021,Suchitepéquez,Otros trastornos endocrinos,51,24,27
2021,Suchitepéquez,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",50,45,5
2021,Suchitepéquez,"Neumonía, organismo no especificado",47,28,19
2021,Suchitepéquez,Tumor maligno del hígado y de las vías biliares intrahepáticas,40,21,19
2021,Suchitepéquez,Diabetes mellitus insulinodependiente,31,11,20
2021,Suchitepéquez,"Agresión con disparo de otras armas de fuego, y las no especificadas",25,22,3
2021,Suchitepéquez,Insuficiencia cardíaca,21,5,16
2021,Suchitepéquez,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","2,095","1,108",987
2021,Suchitepéquez,Otras causas,714,430,284
2021,Retalhuleu,SARS-CoV2/COVID 19,259,156,103
2021,Retalhuleu,"Diabetes mellitus, no especificada",120,54,66
2021,Retalhuleu,Infarto agudo del miocardio,70,33,37
2021,Retalhuleu,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",67,59,8
2021,Retalhuleu,Exposición a factores no especificados,52,45,7
2021,Retalhuleu,Insuficiencia renal no especificada,44,36,8
2021,Retalhuleu,Fibrosis y cirrosis del hígado,43,27,16
2021,Retalhuleu,"Neumonía, organismo no especificado",42,28,14
2021,Retalhuleu,Enfermedad renal crónica,42,25,17
2021,Retalhuleu,"Agresión con disparo de otras armas de fuego, y las no especificadas",30,29,1
2021,Retalhuleu,Otras sepsis,21,14,7
2021,Retalhuleu,Diabetes mellitus no insulinodependiente,21,12,9
2021,Retalhuleu,Insuficiencia cardíaca,21,12,9
2021,Retalhuleu,Tumor maligno del hígado y de las vías biliares intrahepáticas,14,6,8
2021,Retalhuleu,Tumor maligno de la próstata,12,12,-
2021,Retalhuleu,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte","1,356",710,646
2021,Retalhuleu,Otras causas,396,239,157
2021,San Marcos,Infarto agudo del miocardio,907,576,331
2021,San Marcos,SARS-CoV2/COVID 19,717,447,270
2021,San Marcos,"Diabetes mellitus, no especificada",453,198,255
2021,San Marcos,"Neumonía, organismo no especificado",381,235,146
2021,San Marcos,Diabetes mellitus no insulinodependiente,273,121,152
2021,San Marcos,Fibrosis y cirrosis del hígado,260,179,81
2021,San Marcos,Insuficiencia cardíaca,196,95,101
2021,San Marcos,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",155,78,77
2021,San Marcos,Tumor maligno del hígado y de las vías biliares intrahepáticas,148,76,72
2021,San Marcos,Enfermedad renal crónica,138,78,60
2021,San Marcos,"Envenenamiento accidental por, y exposición al alcohol",129,124,5
2021,San Marcos,Otras gastroenteritis y colitis de origen infeccioso y no especificado,124,81,43
2021,San Marcos,Exposición a factores no especificados,120,100,20
2021,San Marcos,Úlcera gástrica,114,60,54
2021,San Marcos,"Accidente de vehículo de motor o sin motor, tipo de vehículo no especificado",98,82,16
2021,San Marcos,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",843,468,375
2021,San Marcos,Otras causas,"2,079","1,181",898
2021,Huehuetenango,Infarto agudo del miocardio,804,447,357
2021,Huehuetenango,SARS-CoV2/COVID 19,700,438,262
2021,Huehuetenango,"Neumonía, organismo no especificado",595,341,254
2021,Huehuetenango,"Diabetes mellitus, no especificada",570,257,313
2021,Huehuetenango,"Accidente vascular encefálico agudo, no especificado como hemorrágico o isquémico",215,114,101
2021,Huehuetenango,Otras gastroenteritis y colitis de origen infeccioso y no especificado,189,96,93
2021,Huehuetenango,Diabetes mellitus no insulinodependiente,179,71,108
2021,Huehuetenango,Fibrosis y cirrosis del hígado,171,112,59
2021,Huehuetenango,Tumor maligno del estómago,144,70,74
2021,Huehuetenango,Otras enfermedades cerebrovasculares,133,68,65
2021,Huehuetenango,Tumor maligno del hígado y de las vías biliares intrahepáticas,127,62,65
2021,Huehuetenango,Exposición a factores no especificados,125,96,29
2021,Huehuetenango,Enfermedad renal crónica,115,66,49
2021,Huehuetenango,Úlcera gástrica,100,51,49
2021,Huehuetenango,Hipertensión esencial (primaria),96,47,49
2021,Huehuetenango,"Síntomas, signos y hallazgos anormales clínicos y de laboratorio, no clasificados en otra parte",273,152,121
2021,Huehuetenango,Otras causas,"1,995","1,206",789
2021,Quiche,SARS-CoV2/COVID 19,434,273,161
2021,Quiche,Infarto agudo del miocardio,408,224,184
2021,Quiche,"Diabetes mellitus, no especificada",362,166,196
2021,Quiche,Diabetes mellitus no insulinodependiente,286,123,163
2021,Quiche,"Neumonía, organismo no especificado",166,98,68
2021,Quiche,Hipertensión esencial (primaria),155,64,91
2021,Quiche,Otras gastroenteritis y colitis de origen infeccioso y no especificado,140,65,75
2021,Quiche,Exposición a factores no especificados,130,100,30
2021,Quiche,"Envenenamiento accidental por, y exposición al alcohol",107,99,8
2021,Quiche,Fibrosis y cirrosis del hígado,104,71,33
2021,Quiche,Insuficiencia renal no especificada,76,29,47
2021,Quiche,Trastornos mentales y del comportamiento debidos al uso de alcohol,74,72,2
